gene	pval	qval	log2fc	mean	zero_mean	grad	ll	gene_name	replication
ENSG00000033170	0.04887572228852266	0.08210315086861764	-0.6021754023542193	0.1200001	False	0.0008679658229860638	-339.79057638965975	FUT8	14
ENSG00000072694	0.017501975031379513	0.03533206349959786	5.535244178204627	0.02444444	False	0.003448051668088429	-85.68138492743705	FCGR2B	14
ENSG00000099250	0.15324844026357587	0.2209223914236855	0.5108256237659906	0.10111118	False	0.00046359783251523205	-300.3904775848307	NRP1	14
ENSG00000104972	1.0	1.0	-1.998401205381776e-15	0.006666666999999999	False	4.6074255521944e-17	-1733.5423227086985	LILRB1	14
ENSG00000111537	0.08591465337214033	0.13282076881461524	-0.8632982017336432	0.36444452	False	0.08100889051072521	-660.1645590345997	IFNG	14
ENSG00000113594	3.465072422059734e-05	0.00012108568210030637	0.5845133395571496	0.27444425	False	0.004213162200977955	-587.1101509462001	LIFR	14
ENSG00000118257	1.4210854715202004e-14	1.2295690403050447e-13	1.327586760293113	0.40222228	False	0.01231238654467081	-719.294018045309	NRP2	14
ENSG00000128342	8.758979486933605e-06	3.3391404852788324e-05	-4.072683925023643	0.11000002	False	0.01727401508494283	-215.2684202251823	LIF	14
ENSG00000130234	0.14239431113873624	0.2077891189257208	0.7894738014152578	0.021111107	False	0.003881643944862112	-5464.386619509533	ACE2	14
ENSG00000134539	9.477450171690992e-05	0.00030983761921005913	0.7455382860859899	0.14999996	False	0.012706555999755913	-366.19187456006694	KLRD1	14
ENSG00000134545	0.02069432653350589	0.03969571913615765	-1.7227665977411017	0.05	False	0.0018927316443143067	-149.99460381919297	KLRC1	14
ENSG00000143226	5.7575298446188576e-05	0.0001938314351749668	2.327277705584418	0.06111112	False	0.008290887549830147	-187.48194719771726	FCGR2A	14
ENSG00000172936	0.2396619869936285	0.3187776610749463	-0.30421137440299184	0.16777769	False	0.0007246472457622423	-431.177201165935	MYD88	14
ENSG00000184012	0.0	0.0	1.5002386204691078	0.6377775	False	0.014956859520754437	-922.1887235023178	TMPRSS2	14
ENSG00000186074	0.08120168439635267	0.12609236407664906	5.474172568473855	0.017777774	False	0.002073728252661754	-68.53138954307276	CD300LF	14
ENSG00000033170	0.205617861706353	0.2785464251166233	0.295464212893836	0.113333404	False	0.00048456183570964217	-327.2897450151126	FUT8	15
ENSG00000072694	0.007877762241481623	0.016882413636838633	5.58183282254129	0.02333333	False	0.003323801059626065	-84.18790216547406	FCGR2B	15
ENSG00000099250	0.008925349214307987	0.018889132501137804	0.633723760089144	0.11000008	False	0.0003371974555618262	-317.6069656675007	NRP1	15
ENSG00000104972	0.521796734699089	0.5917590397229977	-1.0000000639508717	0.01	False	0.0018233496404315398	-2594.664297962173	LILRB1	15
ENSG00000111537	0.1123614268933385	0.16863544518529885	-0.7392382877602134	0.30777767	False	0.0730007437024418	-608.6160162607639	IFNG	15
ENSG00000113594	0.00024864846480554537	0.0007449232352323143	0.6246793812824852	0.29333308	False	0.00405145581097738	-613.5818494711223	LIFR	15
ENSG00000118257	1.1102230246251563e-16	1.0655122588076267e-15	1.395863812136041	0.37888908	False	0.01418157664368579	-689.5090319235727	NRP2	15
ENSG00000128342	6.969084743901899e-05	0.00022707410457644962	-4.0808201693592725	0.07111113	False	0.014967762725145144	-173.38864347745854	LIF	15
ENSG00000130234	0.5936462334237371	0.6627294413949236	0.5108256237660237	0.02555555	False	3.383748424830025e-06	-106.98252376463236	ACE2	15
ENSG00000134539	2.044151915658876e-05	7.241881774904395e-05	1.1183666229465388	0.12333339	False	0.01818205910359869	-299.58445345489736	KLRD1	15
ENSG00000134545	0.1034476031280276	0.1567989432987856	-1.2527629684953685	0.038888894	False	0.0018052420350651059	-126.62251163189268	KLRC1	15
ENSG00000143226	0.00021377088950003118	0.0006468673902470807	2.2246235515243336	0.055555567	False	0.00776718752943587	-174.44925115481206	FCGR2A	15
ENSG00000172936	0.0012859593175520436	0.0033229318199857897	-0.8232003088081432	0.18555535	False	0.005635898099618233	-454.27432298791086	MYD88	15
ENSG00000184012	0.0	0.0	1.6813024736637447	0.66444385	False	0.01918030291052493	-930.4707226807202	TMPRSS2	15
ENSG00000186074	0.1165258867549046	0.17449147170195894	7.051570053657165	0.01111111	False	0.0009015029416266396	-47.078436732609646	CD300LF	15
ENSG00000033170	0.18844457786173446	0.2579906896672606	-0.2776317365982793	0.11111119	False	0.0005451959031780845	-321.29235809759473	FUT8	16
ENSG00000072694	0.009205564522041354	0.01944536529784636	5.63121451378857	0.022222217000000002	False	0.003651571316553903	-79.10486242441651	FCGR2B	16
ENSG00000099250	0.2441288810765085	0.32390684003811737	0.4595323293784408	0.09888896	False	0.00018345829789482936	-295.58099015473516	NRP1	16
ENSG00000104972	0.6185377897791062	0.6776463830725563	-1.000000081880306	0.006666666999999999	False	0.0008039613510253112	-1732.5423226268185	LILRB1	16
ENSG00000111537	0.01948868915225921	0.03776875147339566	-1.0131005878503159	0.30444413	False	0.07397617878097902	-601.7602516154195	IFNG	16
ENSG00000113594	5.977457783212792e-05	0.0001962791478749047	0.450833713138015	0.28555527	False	0.004176059585773603	-601.2051736520518	LIFR	16
ENSG00000118257	1.1712852909795402e-13	9.175881505236244e-13	1.3308645561805592	0.3488889	False	0.013510287908045879	-656.7218174222488	NRP2	16
ENSG00000128342	0.00028987767552612903	0.0008514802910064473	-3.9679665378829236	0.07888891	False	0.010627777686749013	-183.46903436708638	LIF	16
ENSG00000130234	0.10098568112478246	0.15318266354291665	0.6931471805599466	0.028888882999999997	False	0.0001025481071675366	-116.12906899084456	ACE2	16
ENSG00000134539	0.007846031156770072	0.016914022067556503	-0.9903987040278772	0.10333338	False	0.004262239788526608	-281.91109195091616	KLRD1	16
ENSG00000134545	0.003293799393519703	0.007810268199326487	-2.484906649788001	0.034444444	False	0.004236870515549737	-114.75620803581995	KLRC1	16
ENSG00000143226	9.812117712448833e-06	3.623256952999518e-05	2.903901282681777	0.05222223	False	0.007870162969652959	-165.79770392497113	FCGR2A	16
ENSG00000172936	0.0012562082139796482	0.0032645208159190076	-0.8174448972375216	0.17111102	False	0.004847241202690363	-429.8285420244992	MYD88	16
ENSG00000184012	0.0	0.0	1.571697584451253	0.63222176	False	0.013977195567281076	-908.9840692337692	TMPRSS2	16
ENSG00000186074	0.5961024109977625	0.6655414982651481	7.715098019202832	0.015555555	False	0.0005231626833325012	-64.2793628738515	CD300LF	16
ENSG00000033170	0.1575063796927647	0.22342152322622635	-0.4307829160924539	0.12111119	False	0.0007067265375784325	-342.50692024816976	FUT8	17
ENSG00000072694	0.009172311113861187	0.01934733620130664	5.586618103017363	0.024444442	False	0.0039345518297093434	-84.38324066079228	FCGR2B	17
ENSG00000099250	0.42709393538362	0.4991437075047749	0.35282137462274216	0.10444452	False	0.0004178065893215029	-310.09074399887885	NRP1	17
ENSG00000104972	0.8963861588662181	0.9165791119057652	0.30000002149308624	0.01111111	False	0.0002122880962324441	-2883.928948262509	LILRB1	17
ENSG00000111537	0.023528200503374896	0.0439694296088584	-0.9924247814325085	0.33999997	False	0.07922965832930133	-646.4322191001243	IFNG	17
ENSG00000113594	0.00033408485685615386	0.0009779284228175543	0.6088060321261943	0.2933332	False	0.0042734833830412955	-615.1302556575429	LIFR	17
ENSG00000118257	5.6754045907325683e-11	3.649188411990064e-10	1.1420974006078484	0.3677778	False	0.011670527802395251	-689.268893398335	NRP2	17
ENSG00000128342	3.3293612777818282e-06	1.3229184304781626e-05	-4.088785745881491	0.11222224	False	0.018960359355729726	-221.27452924214367	LIF	17
ENSG00000130234	0.3095556967409747	0.3992804516064559	1.2527629684953687	0.016666666	False	7.848413022555413e-05	-74.40267592389712	ACE2	17
ENSG00000134539	0.00154419524673155	0.00395762326115674	0.6931471805599461	0.11000005	False	0.0044189880987115186	-294.6437792267504	KLRD1	17
ENSG00000134545	0.015576502157644943	0.03129542595064164	-1.7346010553881082	0.029999996	False	0.0005175946473576928	-115.35295444059405	KLRC1	17
ENSG00000143226	0.0002524164576992449	0.000756180236546262	2.2772672850097555	0.06333334	False	0.007563042116047669	-195.47102524630938	FCGR2A	17
ENSG00000172936	0.013450607584010621	0.02740369083166013	-0.6649763035932493	0.17333324	False	0.0010842100607626481	-437.03553344185667	MYD88	17
ENSG00000184012	0.0	0.0	1.4932664806720581	0.6766666	False	0.015988993011711725	-952.3366060489244	TMPRSS2	17
ENSG00000186074	0.17394259194040718	0.2410361038013369	5.394115959867976	0.017777778	False	0.0014167852306192948	-66.9016392231396	CD300LF	17
ENSG00000033170	0.4375711671378759	0.5093000893134021	0.3272129112084167	0.12111118400000001	False	9.81369408439566e-05	-343.71622032019417	FUT8	18
ENSG00000072694	0.012433705121362215	0.02540861425745039	5.631214274984412	0.022222218999999998	False	0.003996237435385202	-75.87342395407275	FCGR2B	18
ENSG00000099250	0.0980455295245487	0.1484582670204866	0.6286086594223739	0.0844445	False	2.087174098514019e-05	-264.35259021709646	NRP1	18
ENSG00000104972	0.6185377897791028	0.6782677695756859	0.5000000409401574	0.006666666999999999	False	0.001134453213689849	-1732.5423226268185	LILRB1	18
ENSG00000111537	0.2895145773346381	0.3748731516198737	-0.6037405928443604	0.3700001	False	0.07871896539614871	-664.192631446344	IFNG	18
ENSG00000113594	0.00045843103041032224	0.001276783987894333	0.5108256237659906	0.27333307	False	0.002196413270491681	-588.2985151250527	LIFR	18
ENSG00000118257	2.4424906541753444e-13	1.8132890453276169e-12	1.3402504226184837	0.35222220000000004	False	0.012972307139688893	-662.90023257954	NRP2	18
ENSG00000128342	0.00020874025179196118	0.0006210097912659804	-3.1102601114105695	0.061111134000000004	False	0.01898177327411275	-166.59033339417113	LIF	18
ENSG00000130234	0.4114670636227716	0.4907380389339165	0.8109302162163294	0.021111107	False	3.22832619968072e-05	-91.24298507937559	ACE2	18
ENSG00000134539	0.0001873129311031896	0.0005612195735142403	-1.054936191026604	0.11777783	False	0.017015141956219622	-295.6403216206885	KLRD1	18
ENSG00000134545	0.0019763610290203237	0.00487587086294478	-3.1607154763758207	0.03666667	False	0.005351969193425047	-120.47396516531383	KLRC1	18
ENSG00000143226	1.3392995666716699e-05	4.795344732471004e-05	2.984997871017922	0.056666687	False	0.009746449716349628	-170.57605907843862	FCGR2A	18
ENSG00000172936	0.05890897713191413	0.0943135098068254	-0.4499168706789982	0.17888872	False	0.0005221897045881198	-448.8380929174665	MYD88	18
ENSG00000184012	0.0	0.0	1.6877697557040072	0.6699993000000001	False	0.019470697830605614	-936.9432120933533	TMPRSS2	18
ENSG00000186074	0.06434500211839578	0.10170067590163588	5.538749948799524	0.016666666	False	0.0019179294499576923	-61.32152631686018	CD300LF	18
ENSG00000033170	0.08266272743779401	0.12766372459710668	-0.528067430200497	0.11444453	False	0.00010932789234598819	-329.17870730825155	FUT8	19
ENSG00000072694	0.0073028902968036435	0.015674565441286068	5.633855002380824	0.02333333	False	0.0037943059089345092	-82.20946186944158	FCGR2B	19
ENSG00000099250	0.2540692302244545	0.3342798337735259	0.4855078157817005	0.10444452	False	0.0007698100193753686	-306.30049908568213	NRP1	19
ENSG00000104972	0.8540240528284595	0.8789503512969791	0.6000000441289645	0.005555555699999999	False	0.0002887613533733783	-1445.1302100117996	LILRB1	19
ENSG00000111537	0.8262600740986173	0.8611032839705057	-0.21887915252775209	0.34666687	False	0.07275096708238075	-658.2977618953013	IFNG	19
ENSG00000113594	5.870429020449207e-06	2.208909367430551e-05	-0.5306282510621704	0.28888866	False	0.00282587533750652	-604.4115361459168	LIFR	19
ENSG00000118257	1.6786572132332367e-13	1.2815488036071295e-12	1.2170023046162697	0.39555562	False	0.0113037651784589	-716.9165249049713	NRP2	19
ENSG00000128342	3.6870278020906255e-05	0.00012388522984944328	-4.013053657697472	0.08777781	False	0.015591994234133244	-206.01639226265564	LIF	19
ENSG00000130234	0.05085409635865201	0.08409240811394501	1.4663370687934267	0.024444439	False	0.00019589135934363082	-100.41010356069036	ACE2	19
ENSG00000134539	4.567587607140489e-06	1.7426498829132425e-05	1.080773572518852	0.16333327	False	0.01924340568819844	-357.13570548558374	KLRD1	19
ENSG00000134545	0.019454243760623543	0.03723707585567804	-1.3862943611198917	0.04111112	False	0.0034666676706389976	-140.62070201098322	KLRC1	19
ENSG00000143226	0.00012397596001711975	0.0003846690976766093	2.538702630514443	0.055555562999999995	False	0.0077391040358092125	-171.1649109402789	FCGR2A	19
ENSG00000172936	0.0003003377001863372	0.0008762142193670032	-0.8391010931830256	0.17111099	False	0.005630933631439781	-427.28881418481814	MYD88	19
ENSG00000184012	0.0	0.0	1.5819447718539017	0.67999905	False	0.018488647916755484	-952.163325269104	TMPRSS2	19
ENSG00000186074	0.3080750273402466	0.3956215908481456	5.813443138394742	0.013333332	False	0.0027620880137118327	-48.40265422809878	CD300LF	19
ENSG00000033170	0.3142924448601205	0.4051133769481432	0.34092658697059336	0.12222231	False	0.0003345072861331485	-346.0262248735186	FUT8	20
ENSG00000072694	0.0027658805062913405	0.006665549248947126	5.601944321598047	0.028888885	False	0.0048232504358074685	-97.15603607349315	FCGR2B	20
ENSG00000099250	0.2574689888084825	0.34021993175111226	0.5007752879124886	0.088888936	False	0.0004664749708327483	-274.9495531478525	NRP1	20
ENSG00000104972	0.8970188365975641	0.9141029954841422	-0.37500003671441	0.008888889	False	0.00024310201132416934	-2308.838307007508	LILRB1	20
ENSG00000111537	0.12746291360067785	0.188815494448532	-0.6850499703273261	0.33333325	False	0.0726047734104829	-642.8829877069061	IFNG	20
ENSG00000113594	0.00023454790498123046	0.0007080338987485969	0.4616353795752188	0.27999976	False	0.004065512191798256	-596.6834688644752	LIFR	20
ENSG00000118257	1.6431300764452317e-13	1.295139616581094e-12	1.228205117713704	0.34111103	False	0.009888325949997187	-653.47927667003	NRP2	20
ENSG00000128342	1.7361343412014566e-05	6.267613100320863e-05	-4.126725408296642	0.06222223	False	0.012292122066508551	-156.79366884360368	LIF	20
ENSG00000130234	0.12268350236926227	0.18269959684852813	0.7731898882334813	0.02666666	False	0.00010484633398894752	-109.09656619974295	ACE2	20
ENSG00000134539	0.0008885921620821469	0.002386794849318365	-0.8873031950009033	0.12444448	False	0.007415925647280395	-308.6094971919361	KLRD1	20
ENSG00000134545	0.013496999077932448	0.027571124598651086	-1.6863989535702286	0.04333334	False	0.0040812744601520035	-137.11569987848222	KLRC1	20
ENSG00000143226	0.0005287054722166172	0.0014879656482928068	2.3025850929940472	0.052222226	False	0.0011454623011406824	-173.11655855273128	FCGR2A	20
ENSG00000172936	0.0005800023605813108	0.0016230377282971699	-0.8303483020734306	0.17111099	False	0.004879649628396013	-430.2805016278413	MYD88	20
ENSG00000184012	0.0	0.0	1.8533173622274888	0.6288884	False	0.01805186830363736	-897.8705472127929	TMPRSS2	20
ENSG00000186074	0.3196339045236708	0.4103237545934444	6.894566181803055	0.014444443999999999	False	0.000953379043229036	-53.9784052709004	CD300LF	20
